Date,PC1_Variance_Ratio,KMO_Value,N_Components_Kaiser,N_Stocks,PC1_Sign_Mean,Top_10_Eigenvalues
2020-07-13,0.5058217096308921,0.8885823833559682,49,477,0.045116492778269464,"[241.75663135  25.65205199  17.45084977  11.20982277   6.19006092
   5.37448159   4.89996128   4.65705061   4.15310522   4.04914902]"
2020-07-20,0.505231275823662,0.8827301067213829,49,477,0.04511836324614328,"[241.47443451  25.77923883  17.43707465  11.28573985   6.2008732
   5.38991395   4.91140183   4.66231256   4.18031337   4.04760495]"
2020-07-27,0.5045255271111242,0.8909015157337802,49,477,0.0451149537577167,"[241.1371231   25.69344308  17.70491765  11.37736637   6.20643496
   5.36895048   4.89407772   4.67554564   4.17695438   4.01633635]"
2020-08-03,0.504418074303469,0.8706560289316156,49,477,0.045113239427141405,"[241.08576622  25.72376191  17.79270438  11.3212594    6.19220008
   5.37232991   4.93026533   4.68472818   4.17732914   4.01645304]"
2020-08-10,0.5034291146138694,0.8961493822040294,49,477,0.045113683168155186,"[240.6130946   25.73845532  17.8789846   11.32735723   6.1841653
   5.40697491   4.91429095   4.68175487   4.20208099   4.01537151]"
2020-08-17,0.502474863900735,0.8912730439146652,49,477,0.04511484172007602,"[240.15701209  25.98285988  17.99479319  11.43093992   6.18581189
   5.4179954    4.9105507    4.6836536    4.21149964   4.0358571 ]"
2020-08-24,0.5019741837695633,0.869138740681734,49,477,0.04511509051732744,"[239.91771287  25.94678183  17.93122488  11.50455843   6.18935459
   5.41982348   4.93185485   4.69167558   4.20178361   4.03127992]"
2020-08-31,0.5011522574019212,0.8645361498452719,49,477,0.04511233658542688,"[239.52487455  25.94977724  18.08609155  11.47300979   6.18431798
   5.42338074   4.9587884    4.68441269   4.19595042   4.01898454]"
2020-09-08,0.5015965789101512,0.8623720092156144,49,477,0.045120416745498236,"[239.73723726  26.0954502   18.36533386  11.43172248   6.18185648
   5.39979796   4.91859954   4.65339635   4.1858273    4.02123053]"
2020-09-15,0.5026582855801222,0.8762141083647366,49,477,0.04512936312837202,"[240.24467817  26.03351866  18.36137591  11.42034609   6.19958128
   5.36944319   4.91874079   4.63971241   4.17575015   3.97848637]"
2020-09-22,0.502639967250546,0.8855972309542163,49,477,0.045127956217202954,"[240.23592296  26.02848584  18.42135968  11.43909223   6.20158436
   5.35838678   4.90674671   4.61732487   4.18106886   3.97270065]"
2020-09-29,0.5034154932024063,0.8824867829620401,49,477,0.0451336517258224,"[240.60658427  25.98188468  18.29851532  11.41526043   6.19970632
   5.33729107   4.89413111   4.59470657   4.20487297   3.95218729]"
2020-10-06,0.5033318903052563,0.8808716327956643,48,477,0.04513628862658887,"[240.56662641  25.93171458  18.43386837  11.46395418   6.21988469
   5.34175207   4.88691255   4.59129174   4.20764561   3.93511516]"
2020-10-13,0.5032777012015586,0.8682765674688492,49,477,0.0451400660908479,"[240.54072682  25.98640836  18.09947833  11.46066025   6.18550858
   5.33478132   4.87784738   4.6034339    4.21355283   3.94307212]"
2020-10-20,0.502433730590871,0.882513027474659,49,477,0.04513184641729457,"[240.13735249  26.01185531  17.95390075  11.45571431   6.18374122
   5.36326964   4.88025832   4.61159367   4.21279269   3.92873605]"
2020-10-27,0.5028915938020819,0.8775431043027053,49,477,0.045127537195341016,"[240.35618744  26.12654486  17.30989381  11.44557229   6.15798054
   5.341492     4.91084747   4.62939499   4.19904651   3.94170188]"
2020-11-03,0.5051160077677195,0.8698643196493294,49,477,0.04513889366028474,"[241.41934234  26.21915635  17.04617085  11.47248498   6.15019508
   5.29315056   4.89587406   4.63192875   4.1795094    3.9444507 ]"
2020-11-10,0.4989790778430738,0.855012821154334,49,477,0.04511127119294302,"[238.48620705  27.97713578  18.05170577  11.49128095   6.03841762
   5.71594399   5.23641737   4.57257877   4.12168678   4.04408792]"
2020-11-17,0.49854643976997853,0.8831556765295847,49,477,0.04511131285424435,"[238.27942841  28.19423084  18.12098821  11.48271972   5.99035428
   5.80713142   5.25402791   4.57559024   4.17040506   4.03855602]"
2020-11-24,0.49885496843099464,0.8760560862713014,49,477,0.04511287318501882,"[238.42688917  28.38842111  17.74879708  11.47850825   5.97527554
   5.77530977   5.27088482   4.56105421   4.19395025   4.05506933]"
2020-12-02,0.4981058208014555,0.8715060435117287,49,477,0.04510822931713343,"[238.06883532  28.66296821  17.66749459  11.51901101   5.94018846
   5.76385425   5.28163494   4.55516354   4.2041717    4.04337499]"
2020-12-09,0.49666869059891217,0.8662475394631395,50,477,0.045099546081692775,"[237.38196137  28.92216306  17.43539094  11.51080105   6.01282104
   5.79725585   5.31716391   4.57720643   4.23388247   4.04337374]"
2020-12-16,0.4966002815653361,0.8573872660904847,49,477,0.045096791075989275,"[237.34926539  28.92951612  17.40840208  11.51590011   6.03485133
   5.79857988   5.30908369   4.57987485   4.22829156   4.02420456]"
2020-12-23,0.4952008404675831,0.8610168760354576,49,477,0.04508672718214082,"[236.68040488  28.97444033  17.43551114  11.56153119   6.02984695
   5.81862884   5.34882039   4.61235446   4.24716316   4.04980368]"
2020-12-31,0.49144240432090636,0.8544049137326046,51,477,0.045061848315513936,"[234.88406668  29.18726427  17.47846286  11.66490298   6.09350091
   5.87928078   5.39637566   4.65095703   4.28667321   4.08098755]"
2021-01-08,0.49003144855589803,0.8654093575856697,51,477,0.04505179136192781,"[234.20970275  29.29469573  17.47285496  11.70125759   6.14533916
   5.93377393   5.40183289   4.65107068   4.36436818   4.10484498]"
2021-01-15,0.4890822276528062,0.8734030026772551,51,477,0.045050479257335234,"[233.75602423  29.41193167  17.42159988  11.76902316   6.12312744
   5.94005301   5.4252832    4.64370231   4.36898833   4.08085856]"
2021-01-25,0.48824790706394433,0.8787151036769763,51,477,0.045046633157142205,"[233.35726211  29.48388622  17.43295425  11.780859     6.1288458
   5.96851367   5.41790104   4.64776277   4.37229505   4.07874613]"
2021-02-01,0.4885766176028446,0.8724318296615644,51,477,0.04503826703921469,"[233.51436876  29.40375589  17.30569331  11.76726186   6.08274075
   5.9115983    5.3821948    4.6088293    4.44579115   4.07984609]"
2021-02-08,0.4884575690405963,0.8719429129403301,51,477,0.0450372183878331,"[233.4574697   29.45104224  17.36524287  11.74616333   6.10064967
   5.92834713   5.37438085   4.61246445   4.4409494    4.07373687]"
2021-02-16,0.4880113297244994,0.8558051607051078,51,477,0.04503480291204586,"[233.24419037  29.43646153  17.37077354  11.68102563   6.08891809
   5.94056956   5.37940549   4.61011969   4.44260445   4.08418161]"
2021-02-23,0.4864478961093183,0.828766740724792,50,477,0.04503315700457211,"[232.49694992  29.8869954   17.44259388  11.66593171   6.10584212
   5.95635969   5.37138899   4.60038821   4.42358755   4.07472934]"
2021-03-02,0.48703514202476245,0.8508600489079249,50,477,0.045043100186732,"[232.77762311  29.88593829  17.61028438  11.63755716   6.10169204
   5.97231481   5.36498151   4.60628393   4.39144705   4.0540467 ]"
2021-03-09,0.4863064915360907,0.8543582856112263,50,477,0.04504311457966068,"[232.42936584  29.99679836  18.02898013  11.59186875   6.08670845
   6.04453203   5.33152456   4.60383641   4.35277578   4.04365357]"
2021-03-16,0.4847926146061926,0.8713811535171803,50,477,0.04504138927265347,"[231.70581092  30.08880204  18.46808389  11.56795177   6.09758976
   6.06568656   5.31893449   4.59826957   4.34978926   4.03375369]"
2021-03-23,0.48366469554741176,0.8726103691275036,50,477,0.04504297325440893,"[231.16672391  30.27501363  18.64193654  11.53258987   6.09889299
   6.07054166   5.31490227   4.59159853   4.3524545    4.02474505]"
2021-03-30,0.4828307176180162,0.8476492478322813,50,477,0.045036319509388065,"[230.76812557  30.45908534  18.65346374  11.48898621   6.08991251
   6.05008169   5.31211734   4.58087123   4.35379413   4.00782544]"
2021-04-07,0.4826118145193808,0.8632524117197721,50,477,0.045037919223952186,"[230.6635012   30.54329873  18.68282304  11.42798442   6.09347059
   6.04061934   5.31269659   4.58683989   4.36316606   4.00765851]"
2021-04-14,0.4823528139129965,0.8533595719034338,50,477,0.04503643649821748,"[230.5397123   30.57426743  18.71196573  11.44100579   6.10676798
   6.06561247   5.31968605   4.60010341   4.35127452   3.99992795]"
2021-04-21,0.48298296819532466,0.8514496501087945,50,477,0.04503831270171249,"[230.84089347  30.75573501  18.8116412   11.42868266   6.11164711
   6.06914235   5.27518366   4.59508921   4.27279152   3.99944824]"
2021-04-28,0.48353849769597995,0.8860988092881339,50,477,0.045039138987758444,"[231.10640786  30.82110346  18.88097138  11.42876249   6.12291021
   5.99035155   5.26847849   4.5972477    4.23874327   4.01007113]"
2021-05-05,0.48323014176433476,0.8547987853373842,50,477,0.04503442371199321,"[230.95902966  30.79332819  19.03495786  11.47475534   6.16128062
   6.02313702   5.29379475   4.61014899   4.25073579   3.9989567 ]"
2021-05-12,0.4824713124443303,0.8560896225371377,50,477,0.045031563911605905,"[230.59634847  30.75730651  19.22117274  11.50475126   6.23234701
   6.01009508   5.2999342    4.60354636   4.23257242   4.00429454]"
2021-05-19,0.48305558643384755,0.8750911897248794,50,477,0.045029349836455165,"[230.87560124  30.78379918  19.06265333  11.37035699   6.23943499
   6.08839526   5.30260175   4.60001981   4.2501982    3.99762817]"
2021-05-26,0.4831508798970094,0.823950862699046,50,477,0.0450278774892976,"[230.92114659  30.83364054  19.04716444  11.34143801   6.26518898
   6.09982939   5.30199272   4.59426291   4.24936217   3.99766565]"
2021-06-03,0.48329498000980364,0.8263130891447712,50,477,0.0450280747732932,"[230.99001899  30.98448908  18.92458796  11.29693375   6.22465209
   6.11909849   5.32195651   4.60492646   4.28226765   4.00733751]"
2021-06-10,0.48287470762897333,0.8512487724016872,50,477,0.04502046020086734,"[230.78915052  30.97213692  18.87414806  11.21323416   6.23611337
   6.13984804   5.33683854   4.6182923    4.2992762    4.01192866]"
2021-06-17,0.4829854829669918,0.8579454855351782,50,477,0.045020267444884195,"[230.84209541  31.07280876  18.87472979  11.1682279    6.2432872
   6.16984415   5.34641998   4.61695823   4.30288955   4.00833613]"
2021-06-24,0.483560814282584,0.8670779541730415,50,477,0.045020771386207664,"[231.11707404  31.24597507  18.9412239   11.16191794   6.24394969
   6.15646449   5.34512652   4.60955941   4.27111059   4.00222118]"
2021-07-01,0.48361823332048093,0.8541376938349833,50,477,0.045020985789803694,"[231.14451737  31.2933141   18.90309071  11.1334195    6.24639331
   6.17626834   5.35752714   4.62406862   4.28129643   4.00728171]"
2021-07-09,0.4836495041854721,0.8550955922449175,50,477,0.045021430922706156,"[231.15946323  31.34748932  18.89975618  11.12884532   6.24581597
   6.18235215   5.37029107   4.63163863   4.2770043    4.00781797]"
2021-07-16,0.48419419922882095,0.8672555312799755,50,477,0.04502285260013956,"[231.4197993   31.3807246   18.94681403  11.1179459    6.24739809
   6.11582868   5.37548057   4.61688416   4.2780781    4.00348572]"
2021-07-23,0.4850501461377172,0.8530790729623595,50,477,0.04501414486978225,"[231.82889768  31.53942325  18.98352152  11.05107253   6.2539751
   6.08128667   5.38291817   4.61275486   4.27207946   3.99292042]"
2021-07-30,0.4862560791612762,0.8499555206626801,49,477,0.04501665470261141,"[232.40527133  31.65571329  19.08666229  11.08417201   6.24772119
   6.11634642   5.39193642   4.60862191   4.27143749   3.99898294]"
2021-08-06,0.4852286685087399,0.8729847744696598,49,477,0.04500898907306921,"[231.91422214  31.62937915  19.13501755  11.03027921   6.31107604
   6.12345298   5.42445125   4.63366368   4.32024999   4.01287603]"
2021-08-13,0.48446092838305105,0.8699855472924891,49,477,0.04500493579648019,"[231.54728205  31.7329458   19.18742562  11.01461041   6.35493406
   6.13111447   5.44754895   4.6465707    4.33411529   4.03037326]"
2021-08-20,0.48294406796455425,0.870117468385404,49,477,0.0449951403103008,"[230.82230118  32.02479058  19.23315799  10.93351875   6.37560071
   6.19079347   5.48668589   4.66485208   4.36464179   4.04780484]"
2021-08-27,0.48195774596043933,0.865450779453531,49,477,0.04498774218724782,"[230.35089024  32.19076849  19.32266592  10.9145107    6.39047464
   6.20936336   5.49437433   4.6780008    4.37534781   4.05973069]"
2021-09-03,0.48197042389773803,0.8805079610385897,49,477,0.04498903602782528,"[230.35694964  32.32634152  19.29629137  10.88029452   6.39474475
   6.20809641   5.49498834   4.69139925   4.37823384   4.06292615]"
2021-09-13,0.4833487753200444,0.8806526787308802,49,477,0.04499283292440782,"[231.01573037  32.19083713  19.35287423  10.5950273    6.40735115
   6.16783113   5.45722217   4.70105934   4.37382583   4.06492741]"
2021-09-20,0.48380117311044807,0.8821779553844361,50,477,0.04499256035996555,"[231.23195313  32.18441792  19.3756012   10.55499854   6.41066102
   6.14176717   5.46863929   4.70176423   4.36779944   4.06735679]"
2021-09-27,0.48416344275773787,0.8765801757879556,49,477,0.04499396146034515,"[231.4050993   32.20406322  19.33279662  10.57178189   6.40508761
   6.13458186   5.44261811   4.7010695    4.36723954   4.06458384]"
2021-10-04,0.48372126920430997,0.8598382110757263,49,477,0.04498935798543874,"[231.19376319  32.45783664  19.41323173  10.53729787   6.44944207
   6.1592184    5.44802779   4.69318215   4.35213111   4.05598445]"
2021-10-11,0.48264919557142827,0.8488200910488473,50,477,0.0449860769204362,"[230.68136741  32.4748086   19.55323659  10.5713365    6.46877091
   6.1755974    5.4567528    4.69697888   4.35536297   4.06499368]"
2021-10-18,0.4829102303509775,0.8277468682559624,50,477,0.04498948075713646,"[230.80612855  32.49956463  19.50428717  10.51364095   6.47342507
   6.15324368   5.45505505   4.69644811   4.3577999    4.07318167]"
2021-10-25,0.483299636718167,0.8480175929884995,49,477,0.044990939887687806,"[230.99224466  32.51820929  19.59350412  10.48526752   6.46601769
   6.14825549   5.4611644    4.69412218   4.36974536   4.07101516]"
2021-11-01,0.48389721644457395,0.8677018687938116,49,477,0.04499849135416146,"[231.27785688  32.483012    19.51833679  10.41852687   6.43587954
   6.16606671   5.4554875    4.68717867   4.34161995   4.06425253]"
2021-11-08,0.483442652102839,0.847180216326883,49,477,0.04499905932299953,"[231.06059862  32.4655472   19.53466486  10.24288944   6.46080429
   6.18240865   5.47218944   4.69908266   4.33980171   4.08922949]"
2021-11-15,0.4836191185407982,0.8476841380589064,49,477,0.045001856537391895,"[231.14494046  32.45870718  19.63417182  10.21095134   6.47548924
   6.19728159   5.50524802   4.68468447   4.34898312   4.1078325 ]"
2021-11-22,0.4833199163388595,0.8543201097652777,48,477,0.045002081045526804,"[231.00193727  32.43974512  19.678268    10.22261224   6.46516821
   6.21545769   5.49250396   4.68510802   4.34250859   4.09459161]"
2021-11-30,0.48337428850527514,0.8505427396808625,48,477,0.0449980468679064,"[231.02792436  32.43012122  19.79275419  10.17440374   6.51817514
   6.21075954   5.48639421   4.67199496   4.31889844   4.08171967]"
2021-12-07,0.4843284943367477,0.857652728506459,48,477,0.04500304154887705,"[231.48398542  32.24357772  19.82793023  10.0869677    6.49376268
   6.17289827   5.46403144   4.64499293   4.30020294   4.08810146]"
2021-12-14,0.4841479647665873,0.8584411917130156,49,477,0.04500146623904847,"[231.39770162  32.26306419  19.98102828   9.97790017   6.503111
   6.16149339   5.46264377   4.64124456   4.27077913   4.0799188 ]"
2021-12-21,0.48384174003501124,0.8809044488272844,49,477,0.045001890382024685,"[231.25134202  32.26170348  20.21971501   9.95518753   6.56102087
   6.15691456   5.46962245   4.63633344   4.25902127   4.07969693]"
2021-12-29,0.48410666711937705,0.8764424846360069,49,477,0.04500085140202743,"[231.37796348  32.27021773  20.31219407   9.94132576   6.60011033
   6.15118305   5.45890299   4.62320777   4.25201401   4.07963284]"
2022-01-05,0.4833886968245408,0.8806211839906493,48,477,0.04499786363404136,"[231.03481079  32.53311838  20.30104802   9.94369153   6.59300765
   6.27231855   5.46468707   4.6155468    4.23781355   4.0856099 ]"
2022-01-12,0.482407470179843,0.8710748882823415,49,477,0.0449955999559496,"[230.56583517  32.48618739  20.60107428   9.93196729   6.60129697
   6.33088642   5.44581767   4.59930624   4.22659802   4.10152963]"
2022-01-20,0.4821863745642439,0.8872394152371494,49,477,0.044995805497756246,"[230.4601629   32.46364509  20.715919     9.89109422   6.59849069
   6.37465173   5.45551742   4.58420941   4.22738254   4.10980294]"
2022-01-27,0.4815026214386141,0.8787197448717764,48,477,0.04500116195978842,"[230.13336424  32.55052092  20.78101657   9.83863565   6.59783984
   6.44883505   5.47105351   4.57303179   4.2265311    4.08628431]"
2022-02-03,0.4811374347732719,0.8645659841873048,49,477,0.044998831791748836,"[229.95882389  32.66765243  20.86172808   9.76467568   6.62394378
   6.4386955    5.4716037    4.60728751   4.22748659   4.07439627]"
2022-02-10,0.4809693519675217,0.8698324096217542,49,477,0.04500219333422246,"[229.878489    32.61058256  21.02223617   9.70740969   6.62911763
   6.4986575    5.47581635   4.59773531   4.24238643   4.07640533]"
2022-02-17,0.48162161480181775,0.8734227608455571,48,477,0.04500513782046247,"[230.19023692  32.6294338   21.12391604   9.62753832   6.73979205
   6.47378875   5.46194852   4.58771365   4.25905083   4.06494248]"
2022-02-25,0.4790082271764938,0.8784723156865383,49,477,0.04499779507683987,"[228.94117272  32.76769475  21.63624826   9.59076808   6.88075642
   6.51975015   5.50293572   4.59852801   4.29859224   4.06267218]"
2022-03-04,0.473541310076703,0.8776099576529977,49,477,0.04493825446080716,"[226.32826893  32.32765677  21.79267876   9.68061349   6.99352921
   6.57750184   5.60812181   4.68355855   4.42217434   4.05998511]"
2022-03-11,0.4550410257992806,0.859272532512773,51,477,0.044866826945352344,"[217.48608932  34.21891879  23.00445724   9.89574048   7.40436621
   6.80410115   5.68720983   4.86079893   4.52514162   4.16579386]"
2022-03-18,0.3877899392427972,0.8373802549226813,61,477,0.04442311334517791,"[185.34354615  37.63610104  25.95889237  10.17286679   7.87887907
   7.29182486   6.25823467   5.30995824   4.97672789   4.68861446]"
2022-03-25,0.3722657931555387,0.8113708001793594,69,477,0.044323989603321734,"[177.92380676  40.01961711  24.55759853  10.97554718   8.74617853
   6.39718157   5.65467981   4.85978592   4.57781958   4.27527887]"
2022-04-01,0.3570438677111448,0.7847445386061384,70,477,0.04409959631739031,"[170.64851322  40.95401231  24.50818557  11.02621379   9.12130109
   6.56295139   5.98780475   5.06053758   4.68786463   4.455483  ]"
2022-04-08,0.33829975159945364,0.7781658267814557,72,477,0.043862400826274975,"[161.6897946   41.97403742  26.39964358  11.24967635   9.11347937
   6.99617275   6.09718706   5.26713075   4.88380087   4.27089055]"
2022-04-18,0.33343033264138183,0.7944095080016957,73,477,0.0438296144773593,"[159.36246404  42.0070942   26.52856224  11.33156282   8.99552469
   7.10442887   6.2148441    5.40999473   4.60171176   4.36734644]"
2022-04-25,0.32876610614234225,0.7876139186361233,73,477,0.04379237549306556,"[157.13320486  42.17909486  26.88596962  11.42240579   9.08182864
   7.30487122   6.27349131   5.48393795   4.65932263   4.4246049 ]"
2022-05-02,0.32973708818117337,0.7828471720575704,73,477,0.043961003043023306,"[157.59728409  42.49854103  26.45946144  11.42215333   8.88090487
   7.2316079    6.40812237   5.47813933   4.68696241   4.44360406]"
2022-05-09,0.3310237310924282,0.7914547322892835,73,477,0.04401044478188312,"[158.21223289  42.48858322  26.73499486  11.48417605   8.84541973
   7.21817674   6.30480719   5.47510051   4.59214899   4.435988  ]"
2022-05-16,0.328818261363025,0.786738410580419,73,477,0.044076976341610445,"[157.15813236  42.39183373  27.19091509  11.9550903    9.15810498
   7.06305347   6.47187031   5.49177397   4.61960476   4.4714633 ]"
2022-05-23,0.3263082941973014,0.7731166284408713,73,477,0.04419292217714925,"[155.9584978   42.5269904   27.42686046  12.28751227   9.17275367
   7.14239194   6.47599922   5.49351018   4.63946556   4.53636983]"
2022-05-31,0.32798932937770137,0.7665014816162554,72,477,0.04427609140838992,"[156.76194572  41.67759595  27.66052395  12.11478268   9.01539428
   7.17700329   6.45799999   5.52504168   4.67618255   4.54019458]"
2022-06-07,0.3270979536401178,0.7272704129485202,72,477,0.044347570652095075,"[156.33591419  41.65339243  27.76230153  12.10919616   9.05887627
   7.1906045    6.45927858   5.55665726   4.7153756    4.58612247]"
2022-06-14,0.32048076503461115,0.768380924615681,73,477,0.0443792520248156,"[153.17324008  41.35858385  28.16712699  12.39295624   9.29505185
   7.29667062   6.60607319   5.67045222   4.78629871   4.52986315]"
2022-06-22,0.32376759621323287,0.7652455721365653,73,477,0.04441204498002095,"[154.74417549  40.8843768   28.39156485  12.24591942   9.43385209
   7.2296399    6.59444723   5.63424107   4.67609636   4.54978122]"
2022-06-29,0.32261253524110345,0.7515074435887057,72,477,0.04443179130271995,"[154.19211605  41.73310437  28.64637855  12.25426111   9.63057838
   7.17911768   6.51902282   5.61700388   4.62642883   4.56601493]"
2022-07-07,0.32108636143581637,0.7502908970172701,72,477,0.04442557141926875,"[153.46268386  41.9243249   29.19712093  11.95726181   9.73008529
   7.17049792   6.65300026   5.68704318   4.70075342   4.63827863]"
2022-07-14,0.32114489035583416,0.7453694073240146,72,477,0.044429062073097464,"[153.49065766  41.15008316  29.5520995   11.94501317   9.92100861
   7.23751915   6.67674291   5.69801899   4.67810548   4.58611628]"
2022-07-21,0.3241033247774981,0.7518611289124468,71,477,0.04442875325152046,"[154.90463639  40.63436511  29.56661572  11.77001465   9.8339429
   7.30886199   6.6675082    5.60691704   4.69323238   4.56552985]"
2022-07-28,0.32476415760369887,0.7657726208726433,72,477,0.044420036270681175,"[155.22048032  40.32333135  29.98617261  11.62958045   9.87220931
   7.36659076   6.65442055   5.62790843   4.69110921   4.55901068]"
2022-08-04,0.3250730220399598,0.777159607299195,71,477,0.04443065754066631,"[155.36810156  40.2856708   29.82192244  11.48196103   9.93853742
   7.36550958   6.9232565    5.6305963    4.6854097    4.58747869]"
2022-08-11,0.3270567927571693,0.7664369854466297,72,477,0.04443707116102272,"[156.31624142  40.10443152  29.94291203  11.49343161   9.99111026
   7.1411575    6.93239428   5.63877887   4.70797274   4.57644986]"
2022-08-18,0.32879749728380103,0.7835362989958516,72,477,0.04443792433966179,"[157.1482082   39.75744104  29.94418174  11.51622196   9.91632077
   7.10039247   6.95752482   5.6110021    4.71046806   4.53218907]"
2022-08-25,0.330808846450467,0.7776565297936316,72,477,0.04444402810001543,"[158.10952914  39.45046206  30.07898658  11.49123221   9.96570532
   7.08374857   6.9502234    5.59944021   4.72850317   4.4918322 ]"
2022-09-01,0.3362230903299113,0.7768609248025542,71,477,0.04448916271282938,"[160.69725785  38.99946345  29.9809846   11.36734044   9.98056209
   7.05137936   6.87157808   5.54975383   4.66809218   4.46830288]"
2022-09-09,0.3341929310171923,0.7527193351102512,70,477,0.04444351567183573,"[159.72694664  38.77435505  30.20765823  11.3725254    9.91943574
   7.23221499   6.82453421   5.54294984   4.68402369   4.53954196]"
2022-09-16,0.33847467970121925,0.7269439381482812,70,477,0.044477333672132205,"[161.77340119  38.36352642  30.02304994  11.29397145   9.87001724
   7.25965972   6.87609424   5.55260087   4.68720676   4.52914978]"
2022-09-23,0.3396487856487574,0.7903748505007412,69,477,0.044484463354834754,"[162.33456314  37.76682677  30.19299956  11.33090477   9.90190846
   7.15512031   6.90350525   5.53556939   4.72351409   4.59287804]"
2022-09-30,0.3404806074206651,0.773954325580094,69,477,0.04451088809903593,"[162.73213095  37.71154485  30.29036814  11.26424442  10.0034363
   7.24569084   6.91547991   5.60504611   4.78839541   4.58524823]"
2022-10-07,0.34643546692993793,0.7972666382073761,69,477,0.0445613011872034,"[165.57824599  37.16582008  30.45903238  11.1309213    9.9087986
   7.10001312   6.73970217   5.57325905   4.72224753   4.61259638]"
2022-10-14,0.34849881138098426,0.7733559654881256,69,477,0.04458285329769538,"[166.56441799  36.8027262   30.61701787  11.10776241   9.86898814
   7.06467356   6.76253103   5.69046304   4.69485109   4.62570618]"
2022-10-21,0.3519901548592393,0.781733364414059,68,477,0.04461400888020777,"[168.2330997   36.49486372  30.45761962  11.04859427   9.95334165
   7.00148778   6.78174934   5.591149     4.77757347   4.6117761 ]"
2022-10-28,0.351999579763546,0.7335181554338851,68,477,0.044635207866354915,"[168.23760432  36.1050189   30.43995397  11.07084391   9.99467862
   7.04647119   6.824146     5.51997867   4.91260898   4.56702475]"
2022-11-04,0.34874895764607483,0.7707672692114107,70,477,0.04460539626641137,"[166.68397497  36.14103534  30.36417929  11.08228536  10.04928857
   7.05200636   6.91176469   5.6071604    4.89783734   4.51195568]"
2022-11-11,0.3640747687780454,0.7982759301277991,70,477,0.04467273127872209,"[174.0089205   30.78587666  29.73217325  10.65854174   8.76324659
   7.22345043   6.65118965   5.4755428    5.03952912   4.23468921]"
2022-11-18,0.3620403697787261,0.8037653481534904,69,477,0.04464488625401836,"[173.03658294  30.82613603  29.61056744  10.72223999   8.78108105
   7.31425467   6.66820572   5.62357253   5.19030548   4.45450071]"
2022-11-28,0.3621845823511735,0.7863243299101392,69,477,0.04464918575085731,"[173.10550909  30.87748054  29.25512668  10.80870028   8.8434393
   7.30530765   6.68389315   5.63657817   5.18910286   4.48782733]"
2022-12-05,0.3648779165288932,0.7685058533759636,69,477,0.044661995214557604,"[174.39278361  30.82530468  28.85490189  10.79406263   8.75603468
   7.27725678   6.6297509    5.60772708   5.2514659    4.46962912]"
2022-12-12,0.36638728469592735,0.7761979728091155,69,477,0.04467192839510661,"[175.11418358  30.75332082  28.62050412  10.74867365   8.76709571
   7.25276914   6.58711424   5.58620707   5.27949581   4.43878694]"
2022-12-19,0.36844154459024003,0.8023810207781044,68,477,0.04468095693578018,"[176.09601362  30.60806481  28.40570086  10.7478173    8.77076343
   7.23370252   6.57329266   5.64011428   5.31682483   4.41864138]"
2022-12-27,0.37033830409124696,0.809434605702791,68,477,0.044680745576634186,"[177.00256662  30.56469042  28.09467835  10.77304896   8.74995231
   7.24705849   6.52402377   5.63999834   5.34033371   4.41247688]"
